Stimulus,CID,Concentration,FLOWER,GRASS,WOOD,DECAYED,AMMONIA/URINOUS,SWEATY,MUSKY,WARM,ACID,BURNT,SOUR,COLD,SPICES,GARLIC,FISH,FRUIT,SWEET,BAKERY,EDIBLE,CHEMICAL
461,93375,1e-05,7.384615384615385,8.0,1.8461538461538463,0.038461538461538464,0.038461538461538464,1.1538461538461537,6.269230769230769,2.4615384615384617,0.6153846153846154,0.6153846153846154,5.653846153846154,2.5384615384615383,5.538461538461538,2.730769230769231,1.0,5.3076923076923075,10.384615384615385,2.3846153846153846,7.730769230769231,1.0
462,93375,0.001,2.5098039215686274,4.215686274509804,5.568627450980392,2.6666666666666665,3.6862745098039214,2.372549019607843,8.137254901960784,1.5686274509803921,7.0588235294117645,3.9019607843137254,10.686274509803921,5.294117647058823,5.176470588235294,0.6078431372549019,0.7058823529411765,5.607843137254902,6.666666666666667,1.5686274509803921,8.411764705882353,12.254901960784315
463,17898,1e-05,0.018518518518518517,1.3148148148148149,2.0185185185185186,4.777777777777778,1.6111111111111112,2.185185185185185,2.2037037037037037,7.2407407407407405,0.9074074074074074,8.703703703703704,1.0185185185185186,0.2962962962962963,8.75925925925926,0.6666666666666666,0.24074074074074073,0.7407407407407407,11.555555555555555,15.703703703703704,18.90740740740741,5.7592592592592595
464,17898,0.001,0.01818181818181818,2.8363636363636364,6.254545454545455,6.345454545454546,6.0181818181818185,2.4727272727272727,9.381818181818181,8.654545454545454,6.345454545454546,11.8,5.654545454545454,1.2181818181818183,10.2,0.8,0.01818181818181818,0.6909090909090909,6.7272727272727275,10.836363636363636,9.6,12.981818181818182
465,62835,1e-07,3.736842105263158,0.34210526315789475,1.0263157894736843,2.6842105263157894,7.157894736842105,2.4210526315789473,5.605263157894737,4.657894736842105,3.236842105263158,9.710526315789474,6.947368421052632,2.6842105263157894,4.894736842105263,6.7105263157894735,0.9473684210526315,1.0526315789473684,8.447368421052632,9.736842105263158,8.078947368421053,4.921052631578948
466,62835,1e-05,1.8148148148148149,3.5555555555555554,4.333333333333333,0.7962962962962963,1.3703703703703705,0.8518518518518519,3.5555555555555554,8.962962962962964,1.9444444444444444,7.148148148148148,2.5,1.8703703703703705,10.981481481481481,2.759259259259259,0.3333333333333333,1.2407407407407407,24.98148148148148,8.518518518518519,15.537037037037036,3.5185185185185186
467,9256,0.001,4.857142857142857,3.942857142857143,3.0285714285714285,0.8,2.5428571428571427,4.0285714285714285,9.428571428571429,0.4,2.942857142857143,5.885714285714286,5.742857142857143,2.4857142857142858,10.371428571428572,4.828571428571428,2.3714285714285714,0.08571428571428572,3.6,0.05714285714285714,4.885714285714286,8.628571428571428
468,9256,1e-05,5.583333333333333,1.375,4.25,2.5,2.75,3.9166666666666665,4.416666666666667,1.875,0.6666666666666666,4.75,8.875,1.7083333333333333,2.5416666666666665,3.5833333333333335,0.0,0.125,6.958333333333333,4.291666666666667,4.958333333333333,9.25
469,9261,1e-05,2.3783783783783785,0.7837837837837838,3.945945945945946,10.594594594594595,4.486486486486487,6.513513513513513,8.864864864864865,4.864864864864865,4.324324324324325,7.0,5.162162162162162,4.513513513513513,1.6486486486486487,2.6216216216216215,0.32432432432432434,0.24324324324324326,5.27027027027027,0.0,1.4864864864864864,12.27027027027027
470,9261,0.001,4.892857142857143,3.0714285714285716,1.7857142857142858,0.14285714285714285,0.6428571428571429,1.5,5.892857142857143,2.142857142857143,2.3214285714285716,4.071428571428571,5.714285714285714,0.8928571428571429,6.357142857142857,7.392857142857143,0.0,0.0,8.071428571428571,1.2142857142857142,4.178571428571429,8.392857142857142
471,18467,0.001,0.3269230769230769,0.019230769230769232,4.019230769230769,0.9615384615384616,4.3076923076923075,4.5,10.057692307692308,6.961538461538462,3.0961538461538463,4.769230769230769,5.653846153846154,2.3461538461538463,2.1153846153846154,3.6153846153846154,1.2115384615384615,0.4807692307692308,9.538461538461538,6.211538461538462,10.403846153846153,12.75
472,18467,1e-05,6.372093023255814,2.302325581395349,6.651162790697675,0.7906976744186046,0.9767441860465116,2.511627906976744,9.930232558139535,10.581395348837209,1.930232558139535,4.627906976744186,5.348837209302325,0.13953488372093023,3.8372093023255816,1.3255813953488371,0.6744186046511628,0.5581395348837209,13.255813953488373,8.116279069767442,7.534883720930233,3.2325581395348837
473,3578033,1e-05,1.3571428571428572,0.8571428571428571,2.3333333333333335,1.9285714285714286,0.6904761904761905,4.595238095238095,8.404761904761905,3.5714285714285716,5.0,0.5238095238095238,11.428571428571429,2.8333333333333335,4.690476190476191,2.357142857142857,1.4047619047619047,1.7380952380952381,7.071428571428571,3.142857142857143,3.4047619047619047,9.19047619047619
474,3578033,0.001,0.43636363636363634,0.45454545454545453,4.0181818181818185,4.0,4.581818181818182,10.272727272727273,12.418181818181818,4.472727272727273,7.7272727272727275,6.909090909090909,10.727272727272727,3.963636363636364,3.5636363636363635,0.6909090909090909,1.0727272727272728,3.327272727272727,4.254545454545455,0.9636363636363636,1.5818181818181818,16.490909090909092
475,18554,1e-05,7.033333333333333,2.966666666666667,13.5,7.5,2.2,2.7666666666666666,21.733333333333334,0.3333333333333333,0.43333333333333335,4.466666666666667,6.733333333333333,2.2333333333333334,0.23333333333333334,2.0,2.7333333333333334,1.0,2.8333333333333335,2.4,2.8,7.633333333333334
476,18554,0.001,0.8181818181818182,0.1590909090909091,1.2954545454545454,3.772727272727273,3.7045454545454546,0.9545454545454546,1.7045454545454546,6.318181818181818,10.795454545454545,3.909090909090909,5.204545454545454,2.477272727272727,4.954545454545454,1.5681818181818181,0.0,0.0,4.931818181818182,0.022727272727272728,0.8181818181818182,25.386363636363637
477,18635,1e-05,0.9622641509433962,0.18867924528301888,1.1320754716981132,14.226415094339623,7.037735849056604,5.69811320754717,8.0,7.226415094339623,2.3962264150943398,4.320754716981132,11.433962264150944,0.2641509433962264,4.415094339622642,4.018867924528302,9.566037735849056,0.6981132075471698,1.7924528301886793,2.30188679245283,11.358490566037736,6.339622641509434
478,18635,1e-07,2.2653061224489797,0.5102040816326531,1.346938775510204,4.408163265306122,3.5714285714285716,6.877551020408164,8.877551020408163,10.0,2.938775510204082,3.2448979591836733,5.836734693877551,0.20408163265306123,11.571428571428571,5.183673469387755,2.857142857142857,2.7755102040816326,0.9591836734693877,2.0816326530612246,11.489795918367347,3.0816326530612246
479,61918,0.001,1.309090909090909,6.672727272727273,5.454545454545454,6.509090909090909,6.890909090909091,2.727272727272727,9.6,10.072727272727272,3.8727272727272726,6.072727272727272,5.636363636363637,0.8727272727272727,5.036363636363636,1.2727272727272727,2.618181818181818,0.2727272727272727,3.7818181818181817,5.509090909090909,5.0181818181818185,15.454545454545455
480,61918,1e-05,0.5365853658536586,10.487804878048781,3.707317073170732,8.146341463414634,0.024390243902439025,3.682926829268293,5.7560975609756095,4.560975609756097,1.4146341463414633,6.2682926829268295,6.804878048780488,4.414634146341464,1.4390243902439024,1.853658536585366,2.317073170731707,0.0,3.4390243902439024,3.024390243902439,4.804878048780488,3.3902439024390243
481,2969,0.001,0.42,2.5,5.62,4.74,4.2,7.9,9.04,2.92,7.32,8.8,7.66,2.82,5.04,1.32,0.02,0.16,0.74,0.68,0.0,11.06
482,2969,0.1,2.462962962962963,1.7962962962962963,8.25925925925926,2.5185185185185186,5.055555555555555,6.796296296296297,10.25925925925926,6.277777777777778,7.666666666666667,5.722222222222222,7.277777777777778,3.4074074074074074,2.7777777777777777,3.5555555555555554,1.1481481481481481,0.018518518518518517,1.6851851851851851,0.018518518518518517,0.018518518518518517,16.51851851851852
483,5365049,1e-05,7.730769230769231,5.346153846153846,1.6538461538461537,1.8076923076923077,0.6153846153846154,3.8846153846153846,4.538461538461538,1.9230769230769231,1.0,0.9230769230769231,3.423076923076923,2.423076923076923,3.269230769230769,1.6923076923076923,0.6153846153846154,2.769230769230769,10.307692307692308,0.038461538461538464,0.038461538461538464,7.230769230769231
484,5365049,0.001,8.461538461538462,11.173076923076923,1.0,4.019230769230769,0.3269230769230769,1.4230769230769231,2.75,2.0576923076923075,0.7692307692307693,1.2692307692307692,6.211538461538462,6.923076923076923,2.5576923076923075,0.019230769230769232,0.0,14.807692307692308,20.21153846153846,2.4615384615384617,7.461538461538462,4.769230769230769
485,18827,0.001,3.8363636363636364,5.6,4.181818181818182,4.818181818181818,4.236363636363636,1.7818181818181817,8.690909090909091,3.1636363636363636,8.49090909090909,6.7272727272727275,8.563636363636364,9.327272727272728,6.254545454545455,0.509090909090909,0.36363636363636365,1.6,4.654545454545454,2.690909090909091,6.236363636363636,13.381818181818181
486,18827,1e-05,3.3,2.425,5.85,2.025,1.925,3.775,10.125,6.175,4.275,3.3,3.5,4.775,2.35,1.075,2.85,0.775,2.875,0.55,1.225,7.675
487,36822,1e-05,0.7222222222222222,0.7962962962962963,3.9074074074074074,2.611111111111111,2.0555555555555554,3.1481481481481484,8.277777777777779,7.296296296296297,3.4444444444444446,8.37037037037037,1.7592592592592593,1.9074074074074074,6.018518518518518,2.9074074074074074,0.5740740740740741,1.2592592592592593,9.203703703703704,8.574074074074074,21.62962962962963,7.314814814814815
488,36822,1e-07,0.6,5.857142857142857,3.8,3.257142857142857,2.8857142857142857,3.914285714285714,18.82857142857143,3.4857142857142858,2.085714285714286,3.342857142857143,5.285714285714286,0.5428571428571428,8.257142857142858,2.5142857142857142,0.02857142857142857,0.17142857142857143,4.685714285714286,4.3428571428571425,10.2,5.542857142857143
489,6999977,1e-05,4.814814814814815,0.6666666666666666,3.925925925925926,8.296296296296296,1.7407407407407407,4.037037037037037,7.592592592592593,5.7407407407407405,1.962962962962963,4.703703703703703,9.185185185185185,0.8888888888888888,2.2962962962962963,4.148148148148148,0.0,7.333333333333333,12.62962962962963,0.37037037037037035,3.6296296296296298,11.25925925925926
490,6999977,0.001,2.702127659574468,1.851063829787234,2.3404255319148937,2.6382978723404253,0.5531914893617021,3.0425531914893615,1.9148936170212767,3.2127659574468086,0.8936170212765957,2.0851063829787235,8.212765957446809,1.553191489361702,3.595744680851064,3.25531914893617,0.23404255319148937,1.0212765957446808,11.808510638297872,9.085106382978724,9.659574468085106,7.25531914893617
491,9589,1e-05,4.586206896551724,3.0689655172413794,4.275862068965517,2.6551724137931036,4.724137931034483,2.896551724137931,6.620689655172414,2.1724137931034484,1.2758620689655173,3.4827586206896552,2.3448275862068964,6.241379310344827,2.689655172413793,0.06896551724137931,0.4827586206896552,0.3103448275862069,11.551724137931034,3.103448275862069,5.655172413793103,6.931034482758621
492,9589,0.001,1.8727272727272728,2.0,5.909090909090909,6.127272727272727,5.5636363636363635,4.1454545454545455,8.872727272727273,7.6909090909090905,2.0,15.327272727272728,4.327272727272727,0.03636363636363636,5.072727272727272,3.090909090909091,0.12727272727272726,0.5454545454545454,2.963636363636364,5.1454545454545455,7.381818181818182,5.8545454545454545
493,61945,1e-05,1.8846153846153846,4.5,4.1923076923076925,1.7692307692307692,1.1923076923076923,1.7692307692307692,11.384615384615385,3.5384615384615383,3.6153846153846154,8.26923076923077,2.5,7.8076923076923075,5.346153846153846,2.076923076923077,0.0,1.1538461538461537,6.076923076923077,1.3076923076923077,2.269230769230769,7.615384615384615
494,61945,1e-07,5.3,0.05,1.25,0.2,3.6,1.85,5.15,0.95,1.65,0.6,3.3,3.75,5.05,3.65,0.05,1.85,9.65,3.0,4.65,7.65
495,9609,1e-07,1.7826086956521738,4.6521739130434785,3.347826086956522,6.130434782608695,7.0,1.391304347826087,5.086956521739131,4.782608695652174,5.565217391304348,0.9565217391304348,13.0,7.608695652173913,2.739130434782609,2.739130434782609,0.0,0.0,7.565217391304348,0.7391304347826086,1.4782608695652173,7.173913043478261
496,9609,1e-05,1.9791666666666667,3.1458333333333335,0.875,8.1875,5.8125,2.8541666666666665,7.729166666666667,2.8125,3.3125,4.583333333333333,8.291666666666666,0.625,3.6458333333333335,9.1875,4.0625,0.14583333333333334,4.541666666666667,0.7916666666666666,3.9166666666666665,5.416666666666667
497,101604,1e-05,8.76086956521739,0.6086956521739131,0.3695652173913043,2.0652173913043477,0.0,0.021739130434782608,0.6304347826086957,2.217391304347826,0.13043478260869565,1.4130434782608696,1.173913043478261,4.1521739130434785,2.4347826086956523,0.0,0.0,17.108695652173914,33.65217391304348,3.0434782608695654,13.804347826086957,7.326086956521739
498,101604,0.001,8.568627450980392,3.0980392156862746,1.9019607843137254,1.6862745098039216,0.6274509803921569,1.1372549019607843,1.4313725490196079,8.490196078431373,1.2745098039215685,1.0,4.0,4.215686274509804,7.647058823529412,0.0,0.0,23.607843137254903,34.0,6.2745098039215685,16.352941176470587,3.4901960784313726
499,19310,1e-07,1.1923076923076923,1.0576923076923077,1.3461538461538463,13.173076923076923,8.307692307692308,4.653846153846154,12.0,5.615384615384615,6.153846153846154,4.288461538461538,15.153846153846153,3.5,15.23076923076923,21.03846153846154,10.134615384615385,0.057692307692307696,1.8846153846153846,4.538461538461538,9.75,8.192307692307692
500,19310,1e-05,0.2962962962962963,1.0,2.0555555555555554,12.574074074074074,7.12962962962963,7.2592592592592595,10.037037037037036,4.407407407407407,12.12962962962963,10.75925925925926,10.24074074074074,1.3888888888888888,13.648148148148149,20.22222222222222,14.518518518518519,0.0,0.25925925925925924,0.3888888888888889,6.018518518518518,13.055555555555555
501,2682,0.001,3.176470588235294,1.6764705882352942,7.0588235294117645,3.911764705882353,3.676470588235294,2.4705882352941178,9.558823529411764,1.2941176470588236,1.3529411764705883,1.6764705882352942,4.4411764705882355,5.0588235294117645,2.4705882352941178,1.9411764705882353,3.088235294117647,0.029411764705882353,2.0294117647058822,0.029411764705882353,3.1176470588235294,10.941176470588236
502,2682,0.1,1.7142857142857142,1.2857142857142858,5.122448979591836,2.510204081632653,0.5918367346938775,2.2653061224489797,6.63265306122449,8.571428571428571,1.6734693877551021,8.979591836734693,5.571428571428571,2.7346938775510203,3.1020408163265305,3.6530612244897958,1.4285714285714286,0.061224489795918366,5.020408163265306,4.163265306122449,10.428571428571429,4.612244897959184
503,5363388,1e-05,8.731707317073171,2.317073170731707,0.8780487804878049,1.3414634146341464,0.5609756097560976,0.0,0.21951219512195122,3.707317073170732,0.6341463414634146,0.8292682926829268,2.6341463414634148,6.878048780487805,2.682926829268293,0.07317073170731707,0.12195121951219512,14.048780487804878,29.609756097560975,5.024390243902439,16.21951219512195,3.8292682926829267
504,5363388,0.001,9.943396226415095,10.132075471698114,2.4339622641509435,0.8113207547169812,0.8113207547169812,1.4150943396226414,0.7358490566037735,5.9245283018867925,1.6226415094339623,2.4716981132075473,2.830188679245283,2.2452830188679247,3.6226415094339623,0.1509433962264151,0.03773584905660377,17.9811320754717,22.28301886792453,2.69811320754717,15.226415094339623,3.9056603773584904
505,62087,1e-05,3.111111111111111,0.0,0.7777777777777778,6.166666666666667,15.86111111111111,2.0833333333333335,7.472222222222222,3.3333333333333335,5.166666666666667,5.694444444444445,9.916666666666666,8.63888888888889,4.277777777777778,1.8055555555555556,2.7222222222222223,0.0,8.277777777777779,4.611111111111111,7.861111111111111,8.86111111111111
506,62087,1e-07,4.571428571428571,4.190476190476191,8.571428571428571,0.047619047619047616,4.380952380952381,1.5714285714285714,2.4761904761904763,10.380952380952381,3.619047619047619,2.3333333333333335,3.1904761904761907,4.476190476190476,6.714285714285714,2.3333333333333335,0.14285714285714285,0.42857142857142855,5.095238095238095,0.5714285714285714,0.8095238095238095,7.476190476190476
507,1549778,0.001,2.511627906976744,5.930232558139535,4.093023255813954,0.46511627906976744,6.325581395348837,7.232558139534884,8.255813953488373,3.116279069767442,6.837209302325581,6.046511627906977,13.0,3.116279069767442,2.627906976744186,3.7906976744186047,2.395348837209302,2.4651162790697674,4.837209302325581,0.7441860465116279,4.488372093023256,10.395348837209303
508,1549778,1e-05,1.6956521739130435,1.9565217391304348,2.739130434782609,1.434782608695652,2.0869565217391304,0.9130434782608695,4.3478260869565215,1.565217391304348,2.739130434782609,0.391304347826087,7.782608695652174,4.869565217391305,0.30434782608695654,1.6956521739130435,1.9130434782608696,0.2608695652173913,3.8260869565217392,2.217391304347826,2.4347826086956523,3.6956521739130435
509,62900,1e-05,3.7333333333333334,1.8888888888888888,3.4444444444444446,1.2,0.2,1.6888888888888889,3.4444444444444446,2.022222222222222,1.488888888888889,0.6,3.1555555555555554,3.066666666666667,4.955555555555556,0.6666666666666666,0.6444444444444445,6.711111111111111,22.11111111111111,7.022222222222222,14.577777777777778,4.4222222222222225
510,62900,0.001,10.407407407407407,0.6111111111111112,1.7777777777777777,0.9259259259259259,0.018518518518518517,0.018518518518518517,3.9814814814814814,5.722222222222222,0.5,1.037037037037037,0.7407407407407407,3.185185185185185,5.37037037037037,0.4444444444444444,0.018518518518518517,13.685185185185185,34.24074074074074,12.074074074074074,19.24074074074074,6.592592592592593
511,62902,1e-05,17.055555555555557,6.111111111111111,1.1296296296296295,1.2592592592592593,0.018518518518518517,1.962962962962963,5.574074074074074,5.555555555555555,2.6481481481481484,0.8703703703703703,6.962962962962963,1.8888888888888888,2.7777777777777777,1.8703703703703705,0.018518518518518517,22.703703703703702,32.592592592592595,6.12962962962963,19.314814814814813,5.277777777777778
512,62902,0.001,15.036363636363637,2.1272727272727274,0.07272727272727272,1.709090909090909,0.2727272727272727,0.09090909090909091,0.45454545454545453,7.5636363636363635,2.909090909090909,0.18181818181818182,10.945454545454545,3.4909090909090907,0.2727272727272727,0.01818181818181818,0.03636363636363636,32.85454545454545,48.472727272727276,4.636363636363637,24.163636363636364,7.8
513,98330,0.1,0.01818181818181818,0.23636363636363636,0.2545454545454545,19.181818181818183,5.254545454545455,5.1454545454545455,5.1454545454545455,5.618181818181818,3.0,13.090909090909092,9.818181818181818,2.109090909090909,2.5454545454545454,7.709090909090909,5.4,1.2181818181818183,1.9454545454545455,3.727272727272727,8.909090909090908,8.127272727272727
514,98330,0.001,0.018518518518518517,0.14814814814814814,0.2222222222222222,18.87037037037037,8.222222222222221,3.8333333333333335,10.425925925925926,4.925925925925926,8.925925925925926,16.296296296296298,8.203703703703704,1.7222222222222223,4.092592592592593,4.685185185185185,5.277777777777778,0.12962962962962962,0.25925925925925924,1.2962962962962963,6.12962962962963,16.22222222222222
515,61325,0.001,0.3333333333333333,2.611111111111111,2.1481481481481484,2.0555555555555554,4.018518518518518,9.12962962962963,9.88888888888889,4.62962962962963,8.185185185185185,6.796296296296297,18.22222222222222,2.5925925925925926,4.333333333333333,2.240740740740741,0.018518518518518517,0.5185185185185185,2.4074074074074074,1.4074074074074074,3.611111111111111,15.407407407407407
516,61325,1e-05,0.7307692307692307,1.2884615384615385,3.076923076923077,6.1923076923076925,4.0576923076923075,3.326923076923077,8.096153846153847,7.25,5.115384615384615,5.480769230769231,10.942307692307692,2.173076923076923,4.730769230769231,1.2307692307692308,1.7692307692307692,0.09615384615384616,4.423076923076923,3.019230769230769,3.8076923076923075,8.75
517,61331,0.001,4.938775510204081,2.2653061224489797,1.1224489795918366,4.163265306122449,7.1020408163265305,4.36734693877551,10.673469387755102,0.9591836734693877,5.63265306122449,1.7142857142857142,9.63265306122449,3.836734693877551,6.142857142857143,0.02040816326530612,0.5306122448979592,0.3877551020408163,7.0,0.04081632653061224,0.6122448979591837,16.73469387755102
518,61331,0.1,6.055555555555555,4.2592592592592595,1.037037037037037,3.7777777777777777,4.666666666666667,5.425925925925926,10.88888888888889,6.074074074074074,4.2592592592592595,5.444444444444445,3.574074074074074,4.314814814814815,8.574074074074074,1.2592592592592593,1.1666666666666667,1.3148148148148149,7.925925925925926,1.5555555555555556,2.685185185185185,11.925925925925926
519,5365027,1e-05,2.0425531914893615,4.085106382978723,6.51063829787234,1.297872340425532,2.25531914893617,6.468085106382978,7.170212765957447,4.680851063829787,4.191489361702128,5.9361702127659575,2.6595744680851063,3.234042553191489,2.2127659574468086,1.1702127659574468,0.8723404255319149,0.1702127659574468,2.8297872340425534,0.3829787234042553,0.02127659574468085,10.574468085106384
520,5365027,0.001,3.074074074074074,5.462962962962963,1.8518518518518519,3.814814814814815,5.351851851851852,5.185185185185185,6.018518518518518,7.851851851851852,7.222222222222222,4.37037037037037,7.148148148148148,1.6851851851851851,3.074074074074074,0.2777777777777778,2.1666666666666665,4.962962962962963,4.888888888888889,1.4259259259259258,5.277777777777778,17.61111111111111
521,5352539,0.001,7.944444444444445,8.944444444444445,0.8888888888888888,2.611111111111111,1.3333333333333333,2.111111111111111,2.5185185185185186,3.9074074074074074,3.6666666666666665,3.037037037037037,4.888888888888889,2.3518518518518516,6.074074074074074,0.4074074074074074,2.4074074074074074,7.944444444444445,12.38888888888889,1.0185185185185186,4.018518518518518,10.12962962962963
522,5352539,1e-05,3.3,4.1,3.7666666666666666,1.1,4.566666666666666,5.5,5.833333333333333,2.533333333333333,3.2,1.9,8.433333333333334,3.933333333333333,4.633333333333334,3.8333333333333335,1.5333333333333334,0.26666666666666666,2.2,0.0,2.6,11.2
523,637563,1e-05,3.7567567567567566,2.6216216216216215,3.4594594594594597,1.1081081081081081,2.081081081081081,0.0,2.108108108108108,5.027027027027027,3.27027027027027,0.9459459459459459,1.837837837837838,2.7027027027027026,3.5675675675675675,0.1891891891891892,0.0,4.54054054054054,8.27027027027027,0.08108108108108109,1.0810810810810811,6.5675675675675675
524,637563,0.001,5.117647058823529,2.9411764705882355,1.9019607843137254,0.9803921568627451,0.7843137254901961,0.5882352941176471,1.196078431372549,6.764705882352941,0.8431372549019608,1.4901960784313726,2.4901960784313726,2.6862745098039214,10.196078431372548,0.0196078431372549,0.0196078431372549,5.921568627450981,23.88235294117647,3.5686274509803924,10.843137254901961,7.882352941176471
525,61337,1e-05,3.5,2.966666666666667,3.2333333333333334,2.1666666666666665,0.8666666666666667,3.4,4.766666666666667,6.233333333333333,3.933333333333333,3.0,3.2,4.5,16.3,4.633333333333334,3.7666666666666666,0.0,4.133333333333334,0.03333333333333333,5.033333333333333,5.4
526,61337,0.001,0.4716981132075472,0.6792452830188679,3.0,5.3584905660377355,4.09433962264151,0.3584905660377358,6.754716981132075,3.547169811320755,5.283018867924528,5.962264150943396,6.60377358490566,3.1132075471698113,5.471698113207547,2.150943396226415,3.169811320754717,3.6037735849056602,3.0943396226415096,0.03773584905660377,1.1886792452830188,19.867924528301888
527,444683,1e-05,1.40625,4.8125,0.78125,1.03125,3.375,0.15625,4.71875,4.09375,2.28125,4.75,2.03125,1.71875,11.34375,1.96875,3.09375,0.96875,6.625,4.125,3.875,10.21875
528,444683,0.001,2.466666666666667,1.9666666666666666,3.6,2.2,1.5666666666666667,2.466666666666667,7.266666666666667,6.1,0.6333333333333333,2.8333333333333335,3.3333333333333335,4.266666666666667,0.8333333333333334,0.6333333333333333,0.0,2.2,10.233333333333333,2.3,3.2,9.433333333333334
529,5367698,1e-05,2.85,5.05,5.8,0.1,3.4,2.4,9.7,4.5,2.45,1.75,14.85,3.45,4.0,4.15,2.05,0.0,5.5,3.9,2.65,5.95
530,5367698,0.001,5.829787234042553,10.085106382978724,2.765957446808511,3.25531914893617,7.872340425531915,5.553191489361702,9.893617021276595,4.404255319148936,5.148936170212766,6.468085106382978,12.297872340425531,3.3191489361702127,4.76595744680851,2.425531914893617,2.297872340425532,0.3829787234042553,1.425531914893617,1.4680851063829787,2.234042553191489,11.191489361702128
531,650,1e-05,1.530612244897959,4.26530612244898,4.1020408163265305,1.2244897959183674,3.4081632653061225,6.877551020408164,12.489795918367347,5.755102040816326,4.510204081632653,5.163265306122449,9.918367346938776,1.4081632653061225,10.142857142857142,2.816326530612245,1.3673469387755102,0.02040816326530612,0.24489795918367346,2.877551020408163,6.1020408163265305,7.653061224489796
532,650,0.001,0.16666666666666666,2.2777777777777777,2.2962962962962963,2.574074074074074,3.240740740740741,5.462962962962963,7.611111111111111,5.7407407407407405,8.833333333333334,7.555555555555555,14.425925925925926,5.407407407407407,5.407407407407407,2.685185185185185,0.018518518518518517,2.0555555555555554,2.4814814814814814,1.2592592592592593,5.407407407407407,15.277777777777779
533,6429333,1e-07,1.0952380952380953,0.23809523809523808,0.47619047619047616,0.047619047619047616,3.1904761904761907,1.4285714285714286,4.619047619047619,2.0,0.0,0.2857142857142857,5.333333333333333,0.9523809523809523,3.5714285714285716,2.8095238095238093,0.0,1.7142857142857142,4.619047619047619,1.8095238095238095,5.285714285714286,10.238095238095237
534,6429333,1e-05,3.0,4.542857142857143,2.4,1.6,2.3714285714285714,2.942857142857143,11.685714285714285,1.6,2.742857142857143,0.5142857142857142,15.17142857142857,1.6857142857142857,2.8285714285714287,2.657142857142857,1.2285714285714286,0.02857142857142857,5.628571428571429,1.2,3.5142857142857142,2.8
535,159055,0.001,7.215686274509804,6.235294117647059,1.3333333333333333,1.7647058823529411,2.9411764705882355,0.29411764705882354,1.8627450980392157,5.9411764705882355,6.529411764705882,2.2549019607843137,3.450980392156863,5.705882352941177,4.803921568627451,0.13725490196078433,0.1568627450980392,0.1568627450980392,4.980392156862745,0.11764705882352941,1.9019607843137254,23.215686274509803
536,159055,0.1,1.690909090909091,4.327272727272727,0.2,0.6545454545454545,9.145454545454545,0.01818181818181818,3.418181818181818,7.781818181818182,10.072727272727272,1.0727272727272728,2.4,10.563636363636364,8.309090909090909,2.1454545454545455,0.9636363636363636,1.4727272727272727,3.036363636363636,0.05454545454545454,5.0,27.854545454545455
537,2758,1e-05,8.170731707317072,6.780487804878049,1.2682926829268293,1.7804878048780488,1.6585365853658536,0.0,1.6829268292682926,5.317073170731708,2.682926829268293,0.4146341463414634,3.024390243902439,3.317073170731707,12.097560975609756,0.24390243902439024,0.0,3.2439024390243905,15.804878048780488,6.146341463414634,13.21951219512195,11.21951219512195
538,2758,0.001,9.981132075471699,2.5283018867924527,0.018867924528301886,1.7924528301886793,4.018867924528302,1.0943396226415094,2.7358490566037736,5.547169811320755,4.226415094339623,1.3962264150943395,3.0377358490566038,13.50943396226415,2.509433962264151,0.49056603773584906,0.018867924528301886,2.2830188679245285,9.547169811320755,1.8113207547169812,6.452830188679245,20.77358490566038
539,521238,0.001,8.634146341463415,3.6097560975609757,3.1219512195121952,1.4390243902439024,1.4146341463414633,0.8536585365853658,3.2439024390243905,4.097560975609756,3.1463414634146343,1.0975609756097562,3.682926829268293,4.0,5.926829268292683,0.975609756097561,0.1951219512195122,8.878048780487806,17.78048780487805,2.4634146341463414,4.463414634146342,16.48780487804878
540,521238,0.1,11.581818181818182,3.727272727272727,2.890909090909091,2.290909090909091,6.781818181818182,3.8363636363636364,5.345454545454546,7.418181818181818,14.927272727272728,5.381818181818182,7.9818181818181815,3.5636363636363635,7.945454545454545,0.7636363636363637,0.3090909090909091,10.272727272727273,16.072727272727274,1.4727272727272727,4.218181818181818,15.290909090909091
541,10285,1e-07,0.2857142857142857,1.5238095238095237,3.0476190476190474,0.47619047619047616,0.19047619047619047,2.7142857142857144,4.761904761904762,2.0476190476190474,0.42857142857142855,0.2857142857142857,8.619047619047619,2.857142857142857,5.714285714285714,2.619047619047619,0.09523809523809523,1.2857142857142858,4.761904761904762,1.2380952380952381,6.857142857142857,5.809523809523809
542,10285,1e-05,0.17647058823529413,1.7352941176470589,7.852941176470588,5.382352941176471,1.4411764705882353,1.411764705882353,12.264705882352942,5.294117647058823,4.176470588235294,6.205882352941177,4.735294117647059,3.0,0.8823529411764706,0.0,0.058823529411764705,0.0,3.088235294117647,0.0,0.0,8.470588235294118
543,21057,0.001,0.6666666666666666,2.7037037037037037,2.259259259259259,3.888888888888889,5.296296296296297,5.166666666666667,5.203703703703703,2.4074074074074074,6.703703703703703,9.88888888888889,13.685185185185185,3.1481481481481484,3.9814814814814814,1.7962962962962963,1.1481481481481481,3.0925925925925926,4.703703703703703,0.018518518518518517,1.4814814814814814,19.685185185185187
