Subject,Stimulus,CID,Concentration,ACID,AMMONIA/URINOUS,BAKERY,BURNT,CHEMICAL,COLD,DECAYED,EDIBLE,FISH,FLOWER,FRUIT,GARLIC,GRASS,HOW FAMILIAR IS THE SMELL?,HOW PLEASANT IS THE SMELL?,HOW STRONG IS THE SMELL?,MUSKY,SOUR,SPICES,SWEATY,SWEET,WARM,WOOD
28,58,7720,0.001,24.0,48.0,0.0,0.0,6.0,51.0,1.0,0.0,0.0,0.0,22.0,0.0,24.0,32.0,37.0,84.0,26.0,9.0,0.0,3.0,0.0,0.0,0.0
28,59,7731,0.001,8.0,9.0,0.0,0.0,9.0,52.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,24.0,20.0,73.0,7.0,6.0,0.0,0.0,7.0,0.0,0.0
28,60,7731,1e-05,5.0,33.0,0.0,0.0,29.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,20.0,57.0,29.0,7.0,0.0,31.0,9.0,0.0,14.0
28,61,5363233,1e-05,3.0,0.0,0.0,0.0,3.0,6.0,6.0,1.0,0.0,1.0,45.0,0.0,35.0,17.0,53.0,9.0,7.0,6.0,0.0,0.0,41.0,0.0,8.0
28,62,5363233,0.001,2.0,0.0,0.0,0.0,0.0,9.0,0.0,7.0,0.0,42.0,9.0,0.0,88.0,34.0,54.0,46.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0
28,63,61523,0.001,7.0,4.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,44.0,38.0,0.0,33.0,92.0,62.0,57.0,0.0,5.0,0.0,0.0,17.0,6.0,0.0
28,64,61523,1e-05,0.0,0.0,29.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,100.0,95.0,1.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0
28,65,7749,0.001,0.0,9.0,0.0,0.0,5.0,4.0,0.0,43.0,0.0,0.0,7.0,0.0,0.0,88.0,36.0,86.0,0.0,0.0,32.0,0.0,82.0,0.0,0.0
28,66,7749,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,34.0,55.0,71.0,37.0,0.0,0.0,43.0,32.0,0.0,4.0
28,67,7761,1e-05,0.0,5.0,5.0,15.0,6.0,1.0,0.0,22.0,0.0,0.0,31.0,0.0,0.0,73.0,44.0,40.0,0.0,0.0,8.0,0.0,43.0,0.0,0.0
28,68,7761,0.001,0.0,0.0,0.0,0.0,0.0,7.0,0.0,36.0,0.0,0.0,53.0,0.0,0.0,72.0,63.0,53.0,0.0,18.0,0.0,0.0,34.0,0.0,0.0
28,69,7762,0.001,0.0,0.0,63.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,76.0,0.0,0.0,5.0,0.0,94.0,21.0,0.0
28,70,7762,1e-05,16.0,18.0,0.0,0.0,11.0,0.0,7.0,0.0,8.0,0.0,0.0,12.0,0.0,41.0,45.0,27.0,1.0,11.0,0.0,0.0,4.0,0.0,34.0
28,71,7765,0.001,0.0,0.0,37.0,14.0,42.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,86.0,72.0,68.0,0.0,0.0,0.0,0.0,65.0,36.0,3.0
28,72,7765,1e-05,1.0,6.0,0.0,0.0,63.0,73.0,0.0,0.0,0.0,5.0,25.0,0.0,7.0,19.0,45.0,82.0,0.0,13.0,0.0,0.0,6.0,0.0,0.0
28,73,7768,0.001,1.0,7.0,0.0,0.0,25.0,0.0,1.0,0.0,14.0,0.0,0.0,4.0,0.0,24.0,49.0,20.0,25.0,5.0,15.0,26.0,0.0,0.0,3.0
28,74,7768,0.1,0.0,29.0,0.0,0.0,4.0,26.0,0.0,14.0,0.0,0.0,16.0,0.0,12.0,53.0,39.0,47.0,0.0,19.0,6.0,0.0,27.0,0.0,4.0
28,75,7770,0.001,0.0,0.0,49.0,0.0,5.0,9.0,0.0,25.0,0.0,0.0,36.0,0.0,0.0,63.0,55.0,76.0,0.0,0.0,5.0,0.0,29.0,26.0,0.0
28,76,7770,1e-05,0.0,0.0,14.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,90.0,54.0,8.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0
28,77,1549026,1e-07,0.0,0.0,72.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,53.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0
28,79,61527,1e-07,0.0,0.0,16.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,94.0,62.0,4.0,0.0,0.0,7.0,0.0,43.0,24.0,0.0
28,80,61527,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,39.0,72.0,85.0,0.0,0.0,17.0,29.0,16.0,0.0
28,81,235414,0.001,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,64.0,14.0,0.0,0.0,0.0,0.0,22.0,14.0,3.0
28,82,235414,0.1,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,82.0,86.0,62.0,5.0,0.0,0.0,42.0,0.0,12.0,0.0
28,83,7792,1e-05,51.0,77.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,32.0,0.0,21.0,28.0,40.0,43.0,6.0,29.0,0.0,0.0,16.0,0.0,0.0
28,84,7792,0.001,9.0,0.0,0.0,0.0,42.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,58.0,71.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
28,85,637566,1e-05,0.0,0.0,25.0,38.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,69.0,66.0,63.0,0.0,0.0,8.0,0.0,42.0,59.0,0.0
28,86,637566,0.001,36.0,0.0,0.0,0.0,2.0,4.0,0.0,9.0,0.0,12.0,46.0,0.0,21.0,100.0,72.0,50.0,0.0,58.0,0.0,0.0,61.0,0.0,0.0
28,87,643820,0.001,58.0,41.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,53.0,0.0,23.0,100.0,61.0,86.0,0.0,49.0,0.0,0.0,26.0,0.0,0.0
28,88,643820,1e-05,31.0,0.0,0.0,0.0,0.0,14.0,0.0,26.0,0.0,0.0,0.0,9.0,0.0,82.0,43.0,57.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0
28,89,7795,1e-05,0.0,0.0,46.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,100.0,85.0,1.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0
28,90,7795,0.001,0.0,0.0,6.0,0.0,29.0,18.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,89.0,57.0,61.0,0.0,9.0,4.0,0.0,82.0,0.0,0.0
28,91,7797,1e-05,12.0,0.0,17.0,0.0,4.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,76.0,70.0,17.0,0.0,0.0,3.0,0.0,33.0,7.0,2.0
28,92,7797,0.001,12.0,0.0,0.0,0.0,3.0,74.0,0.0,1.0,0.0,0.0,72.0,0.0,0.0,76.0,80.0,71.0,0.0,27.0,0.0,0.0,55.0,0.0,0.0
28,93,7799,1e-05,0.0,0.0,5.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,64.0,54.0,55.0,0.0,0.0,4.0,0.0,17.0,34.0,0.0
28,94,7799,0.001,12.0,0.0,0.0,0.0,23.0,19.0,0.0,74.0,0.0,0.0,73.0,0.0,0.0,100.0,93.0,54.0,0.0,23.0,0.0,0.0,75.0,0.0,0.0
28,95,7803,0.001,18.0,27.0,0.0,0.0,78.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,28.0,81.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0
28,96,7803,1e-05,3.0,0.0,38.0,0.0,0.0,4.0,0.0,54.0,0.0,0.0,4.0,0.0,0.0,30.0,79.0,0.0,0.0,0.0,7.0,0.0,61.0,0.0,5.0
28,97,2879,1e-05,15.0,7.0,0.0,0.0,84.0,35.0,26.0,0.0,0.0,0.0,0.0,0.0,16.0,27.0,23.0,84.0,19.0,0.0,0.0,12.0,0.0,0.0,68.0
28,98,2879,0.001,14.0,44.0,0.0,0.0,62.0,33.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,28.0,93.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0
28,99,7820,0.1,12.0,37.0,0.0,0.0,92.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,16.0,86.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
28,100,7820,0.001,9.0,53.0,0.0,0.0,73.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,45.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
28,101,246728,0.001,14.0,0.0,0.0,0.0,5.0,3.0,0.0,22.0,0.0,0.0,92.0,0.0,3.0,83.0,58.0,68.0,0.0,32.0,0.0,0.0,93.0,0.0,0.0
28,102,246728,1e-05,1.0,7.0,0.0,0.0,18.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,36.0,15.0,14.0,13.0,0.0,0.0,1.0,0.0,14.0
28,103,7824,0.001,59.0,0.0,0.0,0.0,0.0,63.0,0.0,44.0,0.0,0.0,1.0,0.0,42.0,93.0,72.0,93.0,0.0,89.0,0.0,0.0,83.0,0.0,0.0
28,104,7824,1e-05,0.0,0.0,24.0,19.0,3.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,42.0,0.0,0.0,14.0,0.0,71.0,7.0,0.0
28,105,7826,1e-05,6.0,0.0,11.0,15.0,23.0,12.0,12.0,13.0,0.0,0.0,0.0,0.0,6.0,98.0,42.0,9.0,7.0,0.0,6.0,0.0,58.0,0.0,0.0
28,106,7826,0.001,0.0,0.0,5.0,0.0,8.0,3.0,0.0,69.0,0.0,0.0,86.0,0.0,0.0,98.0,64.0,88.0,0.0,5.0,0.0,0.0,83.0,0.0,0.0
28,107,14104,0.001,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,77.0,73.0,0.0,0.0,0.0,0.0,0.0,7.0,66.0
28,108,14104,1e-05,0.0,0.0,13.0,0.0,23.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,97.0,52.0,39.0,2.0,0.0,0.0,0.0,5.0,24.0,8.0
28,109,7894,1e-05,0.0,34.0,0.0,0.0,37.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,49.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
28,110,7894,1e-07,0.0,0.0,9.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,3.0,3.0,0.0,0.0,0.0,11.0,11.0,9.0
28,111,264,1e-05,3.0,0.0,0.0,2.0,18.0,0.0,9.0,12.0,23.0,0.0,0.0,9.0,8.0,11.0,40.0,68.0,9.0,0.0,15.0,0.0,0.0,5.0,11.0
28,112,264,0.001,17.0,18.0,0.0,5.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,41.0,83.0,7.0,0.0,0.0,0.0,0.0,11.0,38.0
28,113,239,0.001,0.0,0.0,54.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,86.0,37.0,0.0,0.0,9.0,0.0,96.0,18.0,0.0
28,114,239,0.1,7.0,7.0,13.0,9.0,21.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,100.0,70.0,78.0,1.0,0.0,0.0,0.0,57.0,22.0,28.0
28,115,7915,0.001,6.0,0.0,6.0,0.0,0.0,9.0,0.0,4.0,0.0,29.0,14.0,0.0,25.0,26.0,56.0,58.0,0.0,5.0,1.0,0.0,36.0,15.0,2.0
28,116,7915,1e-05,3.0,0.0,19.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,60.0,54.0,45.0,0.0,0.0,9.0,0.0,12.0,5.0,8.0
28,117,7916,1e-05,11.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,18.0,0.0,0.0,16.0,0.0,39.0,41.0,1.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0
28,118,7916,1e-07,0.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,48.0,2.0,3.0,0.0,0.0,0.0,0.0,16.0,17.0
28,119,7921,1e-05,9.0,0.0,66.0,0.0,5.0,9.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,76.0,64.0,51.0,8.0,7.0,0.0,0.0,85.0,0.0,14.0
28,120,7921,0.001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,93.0,96.0,50.0,0.0,0.0,0.0,0.0,97.0,2.0,0.0
28,121,7937,0.001,4.0,1.0,0.0,0.0,96.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,18.0,94.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
28,122,7937,1e-05,0.0,0.0,9.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,28.0,60.0,66.0,0.0,0.0,11.0,24.0,0.0,0.0
28,123,7967,0.001,7.0,2.0,0.0,0.0,1.0,28.0,0.0,17.0,0.0,0.0,21.0,0.0,0.0,72.0,69.0,66.0,0.0,6.0,2.0,0.0,49.0,0.0,5.0
28,124,7967,1e-05,9.0,22.0,26.0,4.0,33.0,14.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,32.0,44.0,12.0,6.0,0.0,0.0,9.0,4.0,22.0,11.0
28,125,7969,1e-05,0.0,17.0,0.0,0.0,23.0,0.0,0.0,7.0,12.0,0.0,0.0,45.0,0.0,100.0,46.0,0.0,12.0,0.0,25.0,0.0,0.0,0.0,0.0
28,126,7969,1e-07,0.0,9.0,0.0,0.0,22.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,82.0,49.0,6.0,7.0,0.0,0.0,0.0,6.0,32.0,33.0
28,127,61024,0.001,0.0,0.0,9.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,55.0,57.0,6.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0
28,128,61024,1e-05,0.0,0.0,4.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,68.0,65.0,45.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0
28,129,8038,0.001,16.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,6.0,0.0,0.0,90.0,74.0,87.0,0.0,2.0,0.0,0.0,74.0,0.0,0.0
28,130,8038,1e-05,0.0,0.0,23.0,3.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,57.0,70.0,46.0,0.0,0.0,0.0,0.0,49.0,5.0,0.0
28,131,7983,1e-05,1.0,0.0,3.0,0.0,3.0,6.0,0.0,25.0,0.0,0.0,0.0,0.0,17.0,54.0,58.0,39.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
28,132,7983,0.001,2.0,0.0,0.0,0.0,0.0,5.0,0.0,22.0,0.0,0.0,51.0,0.0,0.0,69.0,60.0,34.0,0.0,35.0,0.0,0.0,42.0,0.0,0.0
28,133,61027,0.001,6.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,48.0,9.0,1.0,8.0,0.0,9.0,12.0,0.0,0.0
28,134,61027,0.1,32.0,5.0,0.0,2.0,11.0,0.0,7.0,32.0,4.0,0.0,0.0,48.0,0.0,39.0,38.0,78.0,2.0,16.0,39.0,3.0,0.0,0.0,0.0
28,135,7991,1e-07,0.0,0.0,81.0,5.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,100.0,97.0,43.0,0.0,0.0,7.0,0.0,87.0,8.0,0.0
28,136,7991,1e-05,0.0,0.0,14.0,6.0,7.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,20.0,5.0,0.0,0.0,0.0,53.0,11.0,15.0
28,137,7997,1e-05,0.0,0.0,56.0,7.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,44.0,55.0,53.0,0.0,0.0,7.0,0.0,81.0,1.0,0.0
28,138,7997,0.001,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,45.0,18.0,0.0,0.0,0.0,5.0,0.0,16.0,0.0
28,139,8007,1e-07,0.0,0.0,14.0,0.0,31.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,54.0,70.0,53.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0
28,140,8007,1e-05,0.0,0.0,33.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,100.0,74.0,1.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0
28,141,8025,0.1,0.0,0.0,9.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,27.0,34.0,29.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0
28,142,8025,0.001,0.0,0.0,22.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,31.0,81.0,10.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0
28,143,8030,1e-05,0.0,0.0,31.0,7.0,0.0,0.0,0.0,48.0,11.0,0.0,0.0,15.0,0.0,73.0,59.0,57.0,3.0,0.0,12.0,7.0,18.0,23.0,0.0
28,144,8030,0.001,0.0,0.0,8.0,16.0,0.0,0.0,0.0,93.0,27.0,0.0,0.0,72.0,0.0,92.0,63.0,73.0,3.0,3.0,92.0,0.0,0.0,37.0,0.0
28,145,1110,0.001,6.0,6.0,0.0,0.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,44.0,33.0,17.0,0.0,0.0,5.0,0.0,18.0,25.0
28,146,1110,0.1,6.0,0.0,0.0,25.0,46.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,62.0,91.0,34.0,0.0,0.0,0.0,8.0,19.0,73.0
28,148,444972,0.1,0.0,0.0,0.0,16.0,15.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,46.0,71.0,36.0,0.0,0.0,0.0,0.0,17.0,41.0
28,149,8042,0.1,0.0,22.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,42.0,51.0,5.0,0.0,3.0,0.0,0.0,1.0,17.0
28,150,8042,0.001,0.0,0.0,16.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,58.0,46.0,12.0,0.0,0.0,4.0,0.0,28.0,22.0,0.0
28,151,8048,0.001,0.0,0.0,46.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,77.0,66.0,8.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0
28,152,8048,0.1,15.0,7.0,0.0,0.0,46.0,56.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,71.0,45.0,56.0,0.0,41.0,8.0,0.0,32.0,0.0,0.0
28,153,8049,0.1,4.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,0.0,0.0,41.0,0.0,0.0,56.0,56.0,65.0,0.0,11.0,0.0,0.0,23.0,0.0,0.0
28,154,8049,0.001,0.0,0.0,2.0,3.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,58.0,78.0,34.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
28,155,8051,1e-05,0.0,0.0,45.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,67.0,75.0,3.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
28,156,8051,0.001,0.0,0.0,0.0,0.0,49.0,79.0,0.0,15.0,0.0,0.0,88.0,0.0,0.0,91.0,61.0,93.0,0.0,38.0,0.0,0.0,61.0,0.0,0.0
28,157,8063,1e-07,0.0,0.0,52.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,80.0,73.0,24.0,0.0,0.0,9.0,0.0,79.0,7.0,0.0
28,158,8063,1e-05,12.0,22.0,0.0,9.0,17.0,0.0,0.0,22.0,0.0,0.0,7.0,0.0,0.0,29.0,58.0,10.0,5.0,16.0,9.0,0.0,16.0,0.0,11.0
28,159,8077,1e-05,6.0,0.0,0.0,5.0,0.0,0.0,17.0,2.0,66.0,0.0,0.0,31.0,0.0,100.0,4.0,69.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0
28,160,8077,0.001,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,68.0,0.0,0.0,34.0,0.0,98.0,9.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,161,8078,0.001,6.0,7.0,5.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,70.0,45.0,43.0,0.0,0.0,9.0,0.0,12.0,6.0,0.0
28,162,8078,0.1,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,36.0,0.0,0.0,25.0,44.0,62.0,79.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
28,163,1049,1e-05,5.0,0.0,4.0,6.0,5.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,93.0,91.0,13.0,0.0,0.0,2.0,0.0,38.0,4.0,5.0
28,164,1049,1e-07,0.0,0.0,56.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,100.0,98.0,61.0,0.0,0.0,2.0,0.0,87.0,7.0,0.0
28,165,8082,1e-05,0.0,0.0,35.0,1.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,83.0,92.0,5.0,0.0,0.0,1.0,0.0,63.0,5.0,0.0
28,166,8082,0.001,0.0,75.0,0.0,0.0,14.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,12.0,78.0,28.0,80.0,51.0,0.0,0.0,39.0,0.0,0.0,0.0
28,167,9862,0.001,2.0,0.0,0.0,0.0,2.0,12.0,0.0,48.0,0.0,3.0,85.0,0.0,4.0,100.0,78.0,83.0,0.0,41.0,0.0,0.0,75.0,0.0,0.0
28,168,9862,1e-05,12.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,15.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
28,169,8091,1e-05,3.0,3.0,0.0,0.0,8.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,2.0,72.0,20.0,14.0,37.0,7.0,0.0,21.0,7.0,11.0,15.0
28,170,8091,0.001,0.0,0.0,38.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,38.0,60.0,4.0,0.0,0.0,0.0,0.0,23.0,16.0,0.0
28,171,8093,1e-05,5.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,58.0,49.0,0.0,0.0,4.0,0.0,0.0,19.0,0.0,0.0
28,172,8093,0.001,9.0,5.0,0.0,0.0,75.0,78.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,58.0,61.0,91.0,0.0,7.0,0.0,0.0,21.0,0.0,0.0
28,173,8094,0.001,7.0,34.0,0.0,0.0,48.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,55.0,78.0,5.0,0.0,0.0,0.0,0.0,18.0,71.0
28,174,8094,1e-05,0.0,28.0,6.0,0.0,49.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,62.0,43.0,37.0,25.0,0.0,0.0,7.0,14.0,0.0,3.0
28,175,8103,1e-05,0.0,0.0,18.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,80.0,68.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0
28,176,8103,0.001,0.0,0.0,18.0,0.0,1.0,22.0,0.0,9.0,0.0,0.0,8.0,0.0,31.0,26.0,45.0,62.0,6.0,5.0,0.0,0.0,49.0,0.0,8.0
28,177,8118,1e-05,0.0,3.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,40.0,20.0,11.0,0.0,0.0,0.0,0.0,0.0,17.0
28,178,8118,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,14.0,0.0,0.0,6.0,0.0,100.0,61.0,9.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0
28,179,8122,0.001,12.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,4.0,6.0,0.0,42.0,44.0,0.0,0.0,0.0,12.0,0.0,42.0,0.0,0.0
28,180,8122,0.1,0.0,0.0,8.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,90.0,73.0,60.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0
28,181,356,0.1,34.0,21.0,0.0,0.0,82.0,3.0,0.0,1.0,0.0,0.0,76.0,0.0,0.0,37.0,40.0,77.0,0.0,49.0,0.0,0.0,53.0,0.0,0.0
28,183,8125,0.001,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,34.0,31.0,46.0,37.0,0.0,28.0,0.0,0.0,22.0,0.0,3.0
28,184,8125,1e-05,3.0,6.0,27.0,11.0,6.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,21.0,46.0,61.0,0.0,0.0,11.0,0.0,15.0,1.0,6.0
28,185,8129,0.001,31.0,3.0,0.0,0.0,8.0,5.0,0.0,2.0,0.0,35.0,23.0,0.0,9.0,69.0,55.0,60.0,5.0,58.0,0.0,0.0,13.0,7.0,1.0
28,186,8129,1e-05,36.0,0.0,0.0,0.0,0.0,7.0,0.0,15.0,0.0,3.0,51.0,0.0,4.0,85.0,87.0,18.0,0.0,49.0,0.0,0.0,1.0,21.0,0.0
28,187,14228,1e-05,0.0,0.0,36.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,66.0,57.0,5.0,0.0,0.0,9.0,0.0,49.0,12.0,0.0
28,188,14228,0.001,16.0,0.0,0.0,0.0,0.0,28.0,0.0,21.0,0.0,7.0,24.0,0.0,8.0,8.0,44.0,0.0,0.0,8.0,0.0,0.0,18.0,0.0,0.0
28,189,5368076,0.001,9.0,0.0,0.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,71.0,0.0,0.0,100.0,86.0,50.0,0.0,34.0,0.0,0.0,66.0,0.0,0.0
28,191,8137,0.001,0.0,0.0,0.0,0.0,0.0,19.0,0.0,21.0,0.0,32.0,47.0,0.0,71.0,100.0,82.0,46.0,0.0,4.0,0.0,0.0,13.0,0.0,0.0
28,192,8137,1e-05,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,15.0,8.0,0.0,46.0,63.0,52.0,23.0,0.0,0.0,0.0,0.0,25.0,0.0,3.0
28,193,957,1e-05,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0,0.0,3.0,0.0,31.0,45.0,50.0,3.0,0.0,0.0,0.0,25.0,9.0,0.0
28,194,957,0.001,2.0,0.0,0.0,0.0,18.0,83.0,0.0,0.0,0.0,37.0,63.0,0.0,83.0,100.0,65.0,82.0,13.0,31.0,0.0,0.0,47.0,0.0,0.0
